provincia,zona,titulo,PrecioAnterior,metros,habitaciones,ascensor,localizacion,planta,baños,tags,descripcion,Enlace,tipo_inmueble,barrio,baños_limpio,flag_rebaja,pct_rebaja,ascensor_limpio,localizacion_limpio,planta_limpio,habitaciones_limpio,flag_loft,flag_nuda_propiedad,flag_proindiviso,flag_subasta,flag_okupada,flag_alquilada,PrecioActual
madrid,barrio-de-salamanca,"Piso en Goya, Madrid",0,68,1.0,S,INTERIOR,1ª,0,"VIVIENDA,PISO,REFORMADO,AMPLIO,GOYA,METRO,NUEVO,ARMARIOS,INTERIOR","Piso nuevo de una habitación, reformado en una de las mejores zonas del barrio de Salamanca, ya que se encuentra a escasos minutos del metro Goya, y de las prestigiosas calles Goya y Hermosilla. La vivienda cuenta en una primera planta interior con ascensor, con cocina americana, amplios armarios empotrados, aire acond",https://www.idealista.com/inmueble/106278490/,Piso,Goya,,0,0.0,S,INTERIOR,1ª,1.0,0,0,0,0,0,0,595000
madrid,tetuan,"Piso en calle de Berruguete, 72, Berruguete, Madrid",0,40,1.0,N,EXTERIOR,BAJO,0,"PISO,METRO,EXTERIOR,INTERIOR","Se vende piso en Berruguete, bajo exterior.El piso tiene 40 metros útiles distribuido en salón, habitación, cocina y baño.La carpintería interior del piso esta en buenas condiciones, aunque necesita una reforma.Situado en una de las zonas mas tradicionales de Madrid, es ideal para inversores.Si necesitas mas i",https://www.idealista.com/inmueble/106808384/,Piso,Berruguete,,0,0.0,N,EXTERIOR,BAJO,1.0,0,0,0,0,0,0,161000
madrid,chamartin,"Dúplex en calle Javier Ferrero, 1, Ciudad Jardín, Madrid",0,190,2.0,S,EXTERIOR,3ª,0,"PRESTIGIOSO,NUEVO","Caledonian Javier Ferrero es un nuevo y ambicioso proyecto en el centro de Madrid resultado de la colaboración de CALEDONIAN con el prestigioso arquitecto brasileño Marcio Kogan y su Studio MK27Se trata de un proyecto innovador y contemporáneo, ubicado en la calle Javier Ferrero, que reconvertirá la zona actualmente",https://www.idealista.com/inmueble/106893158/,Dúplex,Ciudad Jardín,,0,0.0,S,EXTERIOR,3ª,2.0,0,0,0,0,0,0,1723150
madrid,villa-de-vallecas,"Piso en avenida del Mayorazgo, 153, Ensanche de Vallecas - La Gavia, Madrid",380000,82,2.0,S,EXTERIOR,5ª,2,"VIVIENDA,PISO,INMOBILIARIA,PISCINA,GARAJE,EXTERIOR","ABSTENERSE INMOBILIARIAS O AGENCIASPARTICULAR VENDE PISO de 82M2 construidos, dos dormitorios, dos baños, con ascensor, plaza de garaje, trastero, piscina y zonas comunes.Planta 4ª exterior. Orientación Sur.La vivienda se distribuye de la siguiente forma: Dispone de 2 dormitorios, 2 baños completos (uno de ellos co",https://www.idealista.com/inmueble/106852480/,Piso,Ensanche de Vallecas - La Gavia,2.0,1,2.63,S,EXTERIOR,5ª,2.0,0,0,0,0,0,0,370000
madrid,barrio-de-salamanca,"Piso en Antonia Ruiz Soro, 16, Guindalera, Madrid",0,74,2.0,S,EXTERIOR,2ª,0,"VIVIENDA,ÁTICO,PARQUE,GARAJE","EDIFICIO RESIDENCIAL DE OBRA NUEVA, FINALIZACIÓN DE OBRAS PREVISTA PARA EL PRIMER TRIMESTRE DE 2025. ENTREGA PENDIENTE DE CONFIRMAR.PROMOCIÓN DE 7 VIVIENDAS Y 6 PLAZAS DE GARAJE EN EL DISTRITO SALAMANCA, BARRIO GUINDALERA, PARQUE DE LAS AVENIDAS.La promoción consta de plantas sótano, baja, primera, segunda y ático r",https://www.idealista.com/inmueble/104499270/,Piso,Guindalera,,0,0.0,S,EXTERIOR,2ª,2.0,0,0,0,0,0,0,418000
madrid,san-blas,"Chalet adosado en Salvador, Madrid",1290000,280,4.0,,,,1,"CHALET,PISCINA,JARDÍN,REFORMAR","Chalet para Reformar con piscina Arturo SoriaEngel & Völkers se complace en presentarles este magnífico chalet de 4 plantas con agradables zonas comunes y piscina.En la planta baja, tenemos otra gran sala de estar con posibilidad de salida al jardín. En esta planta también tenemos un baño completo, en el que se encue",https://www.idealista.com/inmueble/106922439/,Chalet adosado,Salvador,1.0,1,4.96,NO_APLICA,NO_APLICA,NO_APLICA,4.0,0,0,0,0,0,0,1226000
madrid,chamartin,"Piso en Nueva España, Madrid",0,83,2.0,S,INTERIOR,5ª,2,"PISO,REFORMADO,AMPLIO,ESPECTACULAR,ESTRENAR,HOGAR,FUNCIONAL,NUEVO,ARMARIOS","Descubre tu nuevo hogar en este espectacular piso de 84 m² completamente reformado y listo para estrenar. Ubicado en una zona privilegiada, este inmueble combina comodidad, estilo y funcionalidad. La distribución moderna y funcional incluye dos amplios dormitorios con armarios empotrados y dos baños, uno de ellos en su",https://www.idealista.com/inmueble/107284050/,Piso,Nueva España,2.0,0,0.0,S,INTERIOR,5ª,2.0,0,0,0,0,0,0,590000
madrid,barrio-de-salamanca,"Piso en calle de Iriarte, Guindalera, Madrid",0,64,2.0,S,EXTERIOR,2ª,0,"PISO,AMPLIO,EXCLUSIVA,FUNCIONAL","JJS HOMES VENDE EN EXCLUSIVA ACOGEDOR PISO CON ASCENSOR EN EL BARRIO DE LA GUINDALERA.Posibilidad de financiación hasta el 100%.El inmueble se distribuye de la siguiente manera:- SALÓN AMPLIO, ideal para disfrutar en familia o con amigos, con salida a un balcón.- COCINA INDEPENDIENTE, funcional, de gran tamaño",https://www.idealista.com/inmueble/106627526/,Piso,Guindalera,,0,0.0,S,EXTERIOR,2ª,2.0,0,0,0,0,0,0,395000
madrid,moncloa,"Chalet pareado en Ciudad Universitaria, Madrid",0,613,8.0,,,,0,"VIVIENDA,EXCLUSIVA,INMOBILIARIA,CHALET,IMPRESIONANTE,FUNCIONAL,PAREADO","Mavericks Inmobiliaria comercializa con carácter de exclusiva esta vivienda tan especial en la exclusiva zona de Puerta de Hierro-Dehesa de la Villa. Este impresionante chalet pareado, con 613 m² construidos, es una joya arquitectónica que combina elegancia y funcionalidad. La propiedad, construida en el año 2000, se e",https://www.idealista.com/inmueble/106319788/,Chalet pareado,Ciudad Universitaria,,0,0.0,NO_APLICA,NO_APLICA,NO_APLICA,8.0,0,0,0,0,0,0,2600000
madrid,barrio-de-salamanca,"Ático en calle del General Díaz Porlier, Lista, Madrid",0,111,3.0,N,EXTERIOR,4ª,0,"VIVIENDA,TERRAZA,AMPLIO,ÁTICO,LUMINOSO","ÁTICO CON TERRAZA, MUY LUMINOSO EN LISTAEste ático se encuentra en una cuarta planta sin ascensor (con posibilidad de instalación a futuro), una ubicación privilegiada del distrito de Lista, en el barrio de Salamanca, uno de los barrios más demandados actualmente de la capital. La vivienda consta de tres amplios dorm",https://www.idealista.com/inmueble/101317958/,Ático,Lista,,0,0.0,N,EXTERIOR,4ª,3.0,0,0,0,0,0,0,850000
madrid,carabanchel,"Piso en carretera Barrio de la Fortuna, 6 a, Pau de Carabanchel, Madrid",0,74,1.0,S,EXTERIOR,3ª,0,"VIVIENDA,PISO,TERRAZA,AMPLIO,LUMINOSO,ARMARIOS","Se vende piso de un dormitorio con superficie construida de 74 m² y 57 m² útiles, muy luminoso y en muy buen estado. Situado en la tercera planta.La vivienda está distribuida con salón-comedor, cocina, terraza, baño y dormitorio con amplios armarios empotrados. El inmueble cuenta con instalación de Gas Natural, aire",https://www.idealista.com/inmueble/107288665/,Piso,Pau de Carabanchel,,0,0.0,S,EXTERIOR,3ª,1.0,0,0,0,0,0,0,275000
madrid,hortaleza,"Piso en calle de Miranda de Arga, 2, Pinar del Rey, Madrid",0,55,2.0,N,EXTERIOR,1ª,0,"VIVIENDA,TERRAZA,AMPLIO,CALEFACCIÓN,ABSTENERSE_AGENCIAS,SOLO_PARTICULARES","Vivienda en primera planta de tres dormitorios convertida a dos dormitorios, habiéndole dado uno de ellos al salon. Como resultado obteniendo un amplio salón, ademas se compone de baño, cocina y terraza. Suelos de tarima y cerramientos climalit. Calefacción y agua caliente por luz. ABSTENERSE AGENCIAS.",https://www.idealista.com/inmueble/106970356/,Piso,Pinar del Rey,,0,0.0,N,EXTERIOR,1ª,2.0,0,0,0,0,0,0,249999
madrid,ciudad-lineal,"Dúplex en calle de Pedro Antonio de Alarcón, Pueblo Nuevo, Madrid",0,203,4.0,N,EXTERIOR,3ª,0,"VIVIENDA,PISO,ÁTICO,EXCLUSIVA,FINCA,OPORTUNIDAD,DÚPLEX,GARAJE,NUEVO","VIVIENDA MADRID vende en exclusiva acogedor Ático Dúplex de 203m2, en la zona de Pueblo Nuevo, con Garaje privado de 50 m2, ubicado en 3ra planta sin ascensor. Excelente oportunidad de adquirir un piso único en una de las zonas más demandadas de Madrid. La ubicación y características de la finca le aportan un gran",https://www.idealista.com/inmueble/106651665/,Dúplex,Pueblo Nuevo,,0,0.0,N,EXTERIOR,3ª,4.0,0,0,0,0,0,0,498000
madrid,carabanchel,"Piso en Buena Vista, Madrid",0,49,2.0,N,EXTERIOR,2ª,0,"PISO,TERRAZA,EXCLUSIVA,INMOBILIARIA,OPORTUNIDAD,METRO,EXTERIOR","¡OPORTUNIDAD PISO CARABANCHEL ALTO!Inmobiliaria Metro Cuadrado VENDE en exclusiva piso exterior, el inmueble se encuentra para actualizar, piso en planta segunda de 49 m² mas 7,35m² de terraza. Cuenta con 2 dormitorios, salón comedor, una cocina con salida a terraza y un cuarto de baño con plato de ducha.Ubicado en",https://www.idealista.com/inmueble/107192713/,Piso,Buena Vista,,0,0.0,N,EXTERIOR,2ª,2.0,0,0,0,0,0,0,159900
madrid,chamberi,"Piso en calle del General Álvarez de Castro, Trafalgar, Madrid",0,139,3.0,S,EXTERIOR,2ª,0,"VIVIENDA,ESPECTACULAR,REFORMAR","Magerit Homes ofrece espectacular vivienda ubicada en una de las zonas mas cotizadas de Madrid, la Calle Alvarez de Castro.Vivienda para reformar! la vivienda no tiene muros de carga y tiene gran cantidad de ventanas por lo que puedes distribuirla como quieras.Ideal tanto para inversores como para familias.Vivie",https://www.idealista.com/inmueble/107186776/,Piso,Trafalgar,,0,0.0,S,EXTERIOR,2ª,3.0,0,0,0,0,0,0,820000
madrid,arganzuela,"Piso en calle de Jaime el Conquistador, 15, Chopera, Madrid",0,139,4.0,S,EXTERIOR,6ª,0,"PISO,REFORMADO,METRO,PATIO,EXTERIOR,INTERIOR","Piso reformado, completamente exterior, excepto la cocina, que da a un patio interior. Cuenta con ascensor y acceso adaptado. Ubicado en la zona de Arganzuela, bien comunicado y próximo a Madrid Río y el C. C. Madrid Río 2. Transporte público: líneas 3 y 6 de metro y autobuses 6 y 148, pasan por Atocha, Sol, Puerta de",https://www.idealista.com/inmueble/105967964/,Piso,Chopera,,0,0.0,S,EXTERIOR,6ª,4.0,0,0,0,0,0,0,638000
madrid,hortaleza,"Chalet pareado en Conde Orgaz-Piovera, Madrid",0,218,3.0,,,,0,"VIVIENDA,EXCLUSIVA,CHALET,PARCELA,PAREADO","Gilmar Consulting Inmobiliario Arturo Soria ofrece, este singular chalet pareado, situado en la exclusiva zona Orgaz Piovera muy cercano a Liceo Francés y Arturo Soria. Este magnífico inmueble cuenta con una parcela de 255 m2 y ofrece una gran luminosidad en toda la vivienda debido a su excelente orientación sur con vi",https://www.idealista.com/inmueble/105294038/,Chalet pareado,Conde Orgaz-Piovera,,0,0.0,NO_APLICA,NO_APLICA,NO_APLICA,3.0,0,0,0,0,0,0,949000
madrid,fuencarral,"Ático en calle San Juan de Ortega, Las Tablas, Madrid",0,120,2.0,S,EXTERIOR,6ª,0,"ÁTICO,VISTAS,ESPECTACULAR,HOGAR,NUEVO,EXTERIOR"," ¡Descubre tu nuevo hogar en Las Tablas con VANIA REAL ESTATE! Te presentamos un espectacular ático exterior sin amueblar, ubicado en una de las zonas más dinámicas y cotizadas de Madrid. Un espacio donde la luz, las vistas y la comodidad se combinan para ofrecerte el estilo de vida que mereces.¿Lo mejor?  ¡Está",https://www.idealista.com/inmueble/107204792/,Ático,Las Tablas,,0,0.0,S,EXTERIOR,6ª,2.0,0,0,0,0,0,0,695000
madrid,barrio-de-salamanca,"Piso en calle de José Ortega y Gasset, Lista, Madrid",0,230,4.0,S,EXTERIOR,7ª,1,"PISO,LUMINOSO,LUJO,EXCLUSIVO,ESTRENAR,SUITE,IMPRESIONANTE,MODERNO,FUNCIONAL,METRO,NUEVO","DIZA Consultores les presenta este impresionante piso de lujo, nuevo a estrenar, ubicado en la prestigiosa calle José Ortega y Gasset, en el corazón del exclusivo Barrio de Salamanca.Con una superficie de 230 metros cuadrados, esta propiedad ofrece un diseño moderno y funcional, distribuyéndose en 4 amplias habitaciones, cada una con su baño en suite, asegurando privacidad y comodidad para todos los miembros de la familia.El luminoso salón, junto con una cocina de concepto independiente y un comedor, crea un espacio perfecto para la convive",https://www.idealista.com/inmueble/107292010/,Piso,Lista,1.0,0,0.0,S,EXTERIOR,7ª,4.0,0,0,0,0,0,0,2700000
madrid,centro,"Piso en calle del Pretil de los Consejos, Palacio, Madrid",0,89,2.0,S,EXTERIOR,4ª,0,"VIVIENDA,AMPLIO,REFORMADA,ARMARIOS","Esta excepcional vivienda, completamente reformada con materiales y acabados de alta calidad, ofrece una superficie construida de 89 m². Actualmente se distribuye en un amplio dormitorio con armarios empotrados de gran capacidad, una moderna cocina americana que conecta de manera armoniosa con el salón, creando un espa",https://www.idealista.com/inmueble/107237431/,Piso,Palacio,,0,0.0,S,EXTERIOR,4ª,2.0,0,0,0,0,0,0,690000
madrid,retiro,"Ático en calle de Ibiza, 37, Ibiza, Madrid",0,156,3.0,S,INTERIOR,9ª,0,"VIVIENDA,TERRAZA,ÁTICO,ESPECTACULAR,ARMARIOS,ABSTENERSE_AGENCIAS,SOLO_PARTICULARES","Directamente con la propiedad. ABSTENERSE AGENCIAS. Espectacular ático en el barrio de Retiro con 156 m2 de los cuales 108 son de vivienda, 41 m2 de terraza y 7m2 de trastero. La vivienda consta de tres habitaciones con armarios empotrados en cada una de ellas, carpintería lacada en blanco, ventanas de aluminio con dob",https://www.idealista.com/inmueble/107051115/,Ático,Ibiza,,0,0.0,S,INTERIOR,9ª,3.0,0,0,0,0,0,0,1550000
madrid,hortaleza,"Piso en calle Puentecillo, Canillas, Madrid",0,210,5.0,S,EXTERIOR,1ª,3,"PISO,AMPLIO,LUMINOSO,METRO,EXTERIOR","Luminoso y amplio piso exterior de cinco dormitorios junto al Liceo francésEngel&Völkers pone a su disposición sin honorarios al comprador este magestuoso piso de doscientos diez metros cuadrados, cinco habitaciones (actualmente una de ellas reconvertida a un amplio despacho) y tres baños completos en una de las mejor",https://www.idealista.com/inmueble/106647320/,Piso,Canillas,3.0,0,0.0,S,EXTERIOR,1ª,5.0,0,0,0,0,0,0,990000
madrid,carabanchel,"Piso en Puerta Bonita, Madrid",0,85,3.0,N,EXTERIOR,3ª,0,"PISO,INMOBILIARIA,AMUEBLADA,ARMARIOS,EXTERIOR",". Inmobiliarias Encuentro vende Piso exterior, en el Barrio de Carabanchel, Madrid.El inmueble de 85m2, cuenta con Cómodo salón, cocina independiente amueblada. Tres dormitorios, cada uno con ventanas que aportan una excepcional luz natural, armarios y cuarto de baño completo. Un pequeño trastero dentro de la viviend",https://www.idealista.com/inmueble/107167166/,Piso,Puerta Bonita,,0,0.0,N,EXTERIOR,3ª,3.0,0,0,0,0,0,0,225000
madrid,chamberi,"Ático en Almagro, Madrid",0,102,2.0,S,EXTERIOR,7ª,0,"TERRAZA,AMPLIO,ÁTICO,LUMINOSO,VISTAS,ESPECTACULAR,EXCLUSIVO","REF. 6707/737. NO COBRAMOS HONORARIOS AL COMPRADOR. TRATO DIRECTO CON LA PROPIEDAD,Maravilloso y exclusivo ático en la mejor zona de Madrid. Una terraza con vistas espectaculares y nada ni nadie que las interfiera.Amplia terraza en L con preciosas vistas.Consta de una amplio y luminoso salón/comedor con cocina abie",https://www.idealista.com/inmueble/103674717/,Ático,Almagro,,0,0.0,S,EXTERIOR,7ª,2.0,0,0,0,0,0,0,1200000
madrid,moncloa,"Piso en calle de Aguarón, 54, Valdemarín, Madrid",0,180,2.0,S,EXTERIOR,2ª,0,"VIVIENDA,EXCLUSIVA,PARQUE","Exclusiva vivienda en una de las zonas más atractivas de Valdemarín.Esta vivienda combina comodidad y elegancia en un entorno único que destaca por sus amplias avenidas arboladas, parques y su proximidad a una completa oferta comercial, que incluye restaurantes (Barbillón, Copa de balón, Sushita.. . ), supermercados,",https://www.idealista.com/inmueble/106581495/,Piso,Valdemarín,,0,0.0,S,EXTERIOR,2ª,2.0,0,0,0,0,0,0,890000
madrid,barrio-de-salamanca,"Ático en calle de Alcalá, Goya, Madrid",0,230,5.0,S,EXTERIOR,7ª,0,"INMOBILIARIA,PRESTIGIOSO,GOYA,METRO","Agencia inmobiliaria DS Realtors le ofrece, SIN HONORARIOS DE AGENCIA, este fantástico ATICO en Barrio de Salamanca/Fuente del Berro. En PLAZA MANUEL BECERRA a escasos metros con calle Alcalá en pleno Goya. Esta excepcional propiedad ofrece un entorno de vida idílico en uno de los barrios más prestigiosos de Madrid.I",https://www.idealista.com/inmueble/106186798/,Ático,Goya,,0,0.0,S,EXTERIOR,7ª,5.0,0,0,0,0,0,0,1800000
madrid,villa-de-vallecas,"Piso en calle Maestro García Navarro, Ensanche de Vallecas - La Gavia, Madrid",0,39,1.0,S,EXTERIOR,BAJO,1,"PISO,INMOBILIARIA,GARAJE,CALEFACCIÓN","Inmobiliaria VOhome propiedades La Gavia vende piso en el Ensanche de Vallecas.Está compuesto de 1 dormitorio, salón con cocina americana y 1 baño completo con plato de ducha y mampara.Lleva incluida en el precio una plaza de garaje y trastero.Se encuentra en buen estado, dispone de calefacción central con contad",https://www.idealista.com/inmueble/107025924/,Piso,Ensanche de Vallecas - La Gavia,1.0,0,0.0,S,EXTERIOR,BAJO,1.0,0,0,0,0,0,0,184000
madrid,barrio-de-salamanca,"Piso en Castellana, Madrid",0,180,2.0,S,EXTERIOR,6ª,0,"ÁTICO,EXCLUSIVA,LUJO,FINCA,INMOBILIARIA","Exclusividad en cada detalle: Ático de lujo en la Milla de Oro de MadridDescubre un ático único en la prestigiosa calle Lagasca, en pleno corazón de la Milla de Oro del Barrio de Salamanca, una de las zonas más emblemáticas y exclusivas de Madrid. Esta joya inmobiliaria se encuentra en una majestuosa finca clásica de",https://www.idealista.com/inmueble/107230153/,Piso,Castellana,,0,0.0,S,EXTERIOR,6ª,2.0,0,0,0,0,0,0,3250000
madrid,centro,"Piso en calle de Argensola, Chueca-Justicia, Madrid",0,107,2.0,S,EXTERIOR,SÓTANO,1,"PISO,FINCA,ELEGANTE,HOGAR,SUITE,PRESTIGIOSO","¡Exquisito piso en el prestigioso barrio de Justicia, en una elegante finca clásica!HousinGo presenta este encantador hogar de 2 dormitorios con baños en suite más aseo de cortesía, se encuentra ubicado en una finca de estilo clásico, datada en 1910, donde la historia y la modernidad se funden en perfecta armonía. Ca",https://www.idealista.com/inmueble/105718088/,Piso,Chueca-Justicia,1.0,0,0.0,S,EXTERIOR,-1,2.0,0,0,0,0,0,0,750000
madrid,tetuan,"Piso en calle de la Hierbabuena, 49, Valdeacederas, Madrid",0,52,2.0,N,EXTERIOR,BAJO,0,"PISO,REFORMADO,HOGAR","Abstenerse Agencia por favor.Piso recién reformado con encanto. Visitas limitadas salvo muestra interés alto. Actualmente tiene un contrato de alquiler de temporada de 31 de Enero a 31 de Julio 2025 con una mensualidad de 1700 euros, alta rentabilidad. Buen hogar tanto para vivir como para invertir en el futuro.Piso",https://www.idealista.com/inmueble/107083016/,Piso,Valdeacederas,,0,0.0,N,EXTERIOR,BAJO,2.0,0,0,0,0,0,0,295000
madrid,carabanchel,"Piso en calle de Saturnino Tejera, Vista Alegre, Madrid",107000,53,1.0,N,,,0,"PISO,OPORTUNIDAD","Oportunidad sólo para inversores. El activo se encuentra ocupado. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo.Piso de segunda mano en venta en la ciudad de Madrid. Construido en 1973, tiene una superficie de 53 m² distribuidos en diversas dependencias.Se localiza en el barrio Vista A",https://www.idealista.com/inmueble/106656749/,Piso,Vista Alegre,,1,1.87,N,DESCONOCIDO,DESCONOCIDO,1.0,0,0,0,0,1,0,105000
madrid,puente-de-vallecas,"Piso en calle de Mariano Benlliure, San Diego, Madrid",0,73,3.0,N,EXTERIOR,BAJO,0,"PISO,CASA","Descubre este acogedor piso en el corazón de Entrevías, en el distrito de Puente Vallecas. Con una superficie de 63 m², esta propiedad cuenta con 3 dormitorios, ideal para familias o para aquellos que buscan espacio adicional para trabajar desde casa.Construido en 1965, el piso mantiene un encanto clásico que se pue",https://www.idealista.com/inmueble/107154836/,Piso,San Diego,,0,0.0,N,EXTERIOR,BAJO,3.0,0,0,0,0,0,0,150000
madrid,retiro,"Piso en avenida de Menéndez Pelayo, 119, Niño Jesús, Madrid",0,42,1.0,S,INTERIOR,1ª,1,"VIVIENDA,EQUIPADA,INTERIOR,ABSTENERSE_AGENCIAS,SOLO_PARTICULARES","ABSTENERSE AGENCIASLa vivienda está ubicada en la planta 1 interior con ascensor. Dispone de una superficie total de 32 m², distribuidos en salón y comedor, cocina independiente equipada, 1 dormitorio, con armario empotrado y 1 baño, consta con aire acondicionado de bomba de frio y calor.Además, cuenta con ascenso",https://www.idealista.com/inmueble/107285937/,Piso,Niño Jesús,1.0,0,0.0,S,INTERIOR,1ª,1.0,0,0,0,0,0,0,260000
madrid,hortaleza,"Casa o chalet independiente en calle castillo de aysa, Conde Orgaz-Piovera, Madrid",0,1150,6.0,,,,0,"VISTAS,EXCLUSIVO,CHALET,HALL,IMPRESIONANTE,MODERNO","Gilmar Consulting Inmobiliario Orgaz-Naciones vende este exclusivo e impresionante chalet independiente con las máximas calidades y con unas vistas privilegiadas. Con una orientación perfecta, diseño moderno y utilización de las máximas cálidas en su construcción.En la planta de acceso encontramos el Hall de entrada,",https://www.idealista.com/inmueble/33627964/,Casa o chalet independiente,Conde Orgaz-Piovera,,0,0.0,NO_APLICA,NO_APLICA,NO_APLICA,6.0,0,0,0,0,0,0,5500000
madrid,centro,"Piso en calle de Cenicero, 6, Huertas-Cortes, Madrid",0,80,2.0,S,EXTERIOR,4ª,0,"PISO,REFORMADO,HOGAR,METRO,NUEVO","Descubre tu nuevo hogar en el corazón del Barrio de las Letras! Este magnífico piso completamente reformado te ofrece una ubicación privilegiada en una calle tranquila y peatonalizada, ideal para disfrutar de la serenidad sin renunciar a la vida urbana. Situado en la cuarta planta.Con una superficie de 78 metros cuadr",https://www.idealista.com/inmueble/106196015/,Piso,Huertas-Cortes,,0,0.0,S,EXTERIOR,4ª,2.0,0,0,0,0,0,0,610000
madrid,villa-de-vallecas,"Piso en calle del Puerto de Pozazal, Ensanche de Vallecas - La Gavia, Madrid",0,49,1.0,S,EXTERIOR,1ª,0,"LUMINOSO,OPORTUNIDAD,EQUIPADA,APARTAMENTO,AMUEBLADA,ELECTRODOMÉSTICOS,EXTERIOR","! Oportunidad! . Se vende APARTAMENTO TURÍSTICO, totalmente exterior y muy luminoso.El inmueble consta de:- Salón- comedor amueblado.- Cocina americana totalmente equipada y amueblada con electrodomésticos.- Cuarto de baño con bañera.- Dormitorio independiente equipada y amueblado, con armario empotrado.Además di",https://www.idealista.com/inmueble/105880870/,Piso,Ensanche de Vallecas - La Gavia,,0,0.0,S,EXTERIOR,1ª,1.0,0,0,0,0,0,0,165000
madrid,puente-de-vallecas,"Piso en calle de Peña Ubiña, San Diego, Madrid",0,60,2.0,N,,,2,"PISO,OPORTUNIDAD","Oportunidad sólo para inversores. El activo se encuentra ocupado por persona sin justo título. Debido al estado ocupacional del activo, no se pueden realizar visitas al mismo. Piso de segunda mano en venta situado en Madrid. Cuenta con una superficie de 60 m² distribuidos en 2 dormitorios y 2 baños. Se localiza en la p",https://www.idealista.com/inmueble/104890731/,Piso,San Diego,2.0,0,0.0,N,DESCONOCIDO,DESCONOCIDO,2.0,0,0,0,0,1,0,119000
madrid,barrio-de-salamanca,"Piso en Lista, Madrid",0,220,3.0,S,EXTERIOR,,3,"PISO,EXCLUSIVA,EXCLUSIVO","Precioso piso de tres habitaciones y tres baños en ListaTe presentamos este exclusivo piso situado en pleno corazón del codiciado Barrio de Salamanca, en la emblemática calle Padilla, reconocida como una de las más exclusivas y tranquilas de la zona.Este inmueble se encuentra en un precioso edificio clásico de los a",https://www.idealista.com/inmueble/107100039/,Piso,Lista,3.0,0,0.0,S,EXTERIOR,DESCONOCIDO,3.0,0,0,0,0,0,0,1909000
madrid,moncloa,"Casa o chalet independiente en Amorabieta, El Plantío, Madrid",0,1768,8.0,,,,0,"VIVIENDA,PARCELA,METRO","Beatriz Mateo-Sagasta de GV | LA FLORIDA comercializa la siguiente propiedad:En una de las mejores calles de La Florida, se encuentra esta maravillosa vivienda de 1.768 metros cuadrados construida en tres plantas, sobre una parcela de 3.222 metros cuadrados. Destacar su estructura, ofreciendo espacios abiertos, con",https://www.idealista.com/inmueble/104179896/,Casa o chalet independiente,El Plantío,,0,0.0,NO_APLICA,NO_APLICA,NO_APLICA,8.0,0,0,0,0,0,0,2900000
madrid,chamartin,"Ático en El Viso, Madrid",0,252,2.0,S,EXTERIOR,,0,"TERRAZA,AMPLIO,ÁTICO,EXCLUSIVA,ESPECTACULAR,DÚPLEX,METRO","Este espectacular ático dúplex, situado en una de las zonas más exclusivas de la capital, El Viso, cuenta con 252 metros cuadrados.Recientemente renovado, dispone de dos amplias terrazas y 2/3 plazas de aparcamiento cubiertas y cerradas, con escritura independiente.En la primera planta, encontramos un amplio vestíb",https://www.idealista.com/inmueble/105559599/,Ático,El Viso,,0,0.0,S,EXTERIOR,DESCONOCIDO,2.0,0,0,0,0,0,0,2300000
madrid,barrio-de-salamanca,"Piso en calle de Padilla, 88, Lista, Madrid",0,131,2.0,S,EXTERIOR,1ª,0,"VIVIENDA,AMPLIO,LUMINOSO,EXCLUSIVA,REFORMADA,ESTRENAR,EXTERIOR","Domus Aurea Capital presenta esta exclusiva vivienda en la calle Padilla, el barrio de Lista.  La vivienda ha sido completamente reformada y está lista para estrenar, combinando elegancia y modernidad. Situada en una primera planta exterior, ofrece 131 m² distribuidos en un amplio salón-comedor muy luminoso con terra",https://www.idealista.com/inmueble/107009439/,Piso,Lista,,0,0.0,S,EXTERIOR,1ª,2.0,0,0,0,0,0,0,1399000
madrid,barrio-de-salamanca,"Piso en Recoletos, Madrid",0,471,5.0,S,EXTERIOR,6ª,0,"EXCLUSIVA,FINCA,INMOBILIARIA,PARQUE,REFORMAR,ESTUDIO","Álvora Capital Properties, estudio de arquitectura y consultora inmobiliaria de alta calidad en la gestión de activos prime en Madrid, les presenta una joya arquitectónica a un paso del Parque del Retiro. En una de las más exclusivas fincas del barrio de Salamanca, encontramos esta cuarta planta a reformar. Impresionan",https://www.idealista.com/inmueble/106653577/,Piso,Recoletos,,0,0.0,S,EXTERIOR,6ª,5.0,0,0,0,0,0,0,8500000
madrid,ciudad-lineal,"Piso en calle de Arturo Soria, Costillares, Madrid",0,85,1.0,S,EXTERIOR,BAJO,0,"PISO,EXCLUSIVO,MODERNO,EXTERIOR","ALTOR ASESORES pone a su disposición moderno y exclusivo piso exterior en Arturo Soria en una zona de las zonas más demandadas de la capital madrileña, conocida por ser una zona Prime, que al igual destaca por ser una zona muy tranquila y agradable para vivir.Siendo de obra reciente en la prestigiosa zona de Arturo",https://www.idealista.com/inmueble/107263829/,Piso,Costillares,,0,0.0,S,EXTERIOR,BAJO,1.0,0,0,0,0,0,0,680000
